Datum;Eroeffnung;Hoch;Tief;Schluss;Performance;Volumen;Abstand Hoch/Tief
28.05.99;5.028.82;5.078.31;5.000.33;5.070.98;+0.13 %;4.822.198;77.98
31.05.99;5.114.71;5.116.37;5.027.72;5.068.59;-0.05 %;3.028.375;88.65
01.06.99;5.095.73;5.096.90;4.983.07;5.010.71;-1.14 %;4.040.328;113.83
02.06.99;5.034.83;5.046.96;4.969.57;5.040.34;+0.59 %;7.439.578;77.39
03.06.99;5.034.83;5.046.96;4.969.57;5.040.34;0.00 %;0;77.39
04.06.99;5.067.51;5.125.28;5.034.42;5.124.13;+1.66 %;4.796.643;90.86
07.06.99;5.138.90;5.218.73;5.090.07;5.212.86;+1.73 %;4.448.852;128.66
08.06.99;5.228.32;5.240.90;5.196.55;5.196.93;-0.31 %;4.294.700;44.35
09.06.99;5.187.93;5.272.61;5.166.79;5.250.63;+1.03 %;4.476.513;105.82
10.06.99;5.264.54;5.291.37;5.186.47;5.201.49;-0.94 %;4.578.606;104.90
11.06.99;5.209.48;5.303.78;5.201.47;5.296.01;+1.82 %;5.450.455;102.31
14.06.99;5.271.63;5.307.57;5.256.45;5.291.52;-0.08 %;4.086.752;51.12
15.06.99;5.271.22;5.357.73;5.237.24;5.344.92;+1.01 %;5.270.392;120.49
16.06.99;5.331.38;5.391.72;5.298.61;5.382.67;+0.71 %;5.682.975;93.11
17.06.99;5.405.61;5.428.25;5.385.00;5.415.51;+0.61 %;6.205.592;43.25
18.06.99;5.416.42;5.506.25;5.337.19;5.337.19;-1.45 %;7.968.305;169.06
21.06.99;5.366.28;5.499.16;5.366.28;5.468.47;+2.46 %;6.846.956;132.88
22.06.99;5.471.70;5.481.96;5.417.52;5.468.67;+0.00 %;5.683.396;64.44
23.06.99;5.436.72;5.455.12;5.387.20;5.399.11;-1.27 %;6.754.635;67.92
24.06.99;5.412.37;5.441.98;5.321.64;5.327.60;-1.32 %;4.134.488;120.34
25.06.99;5.318.89;5.351.07;5.287.27;5.301.21;-0.50 %;7.225.857;63.80
28.06.99;5.319.88;5.358.42;5.283.73;5.356.95;+1.05 %;10.096.173;74.69
29.06.99;5.370.01;5.394.35;5.332.96;5.359.53;+0.05 %;8.016.268;61.39
30.06.99;5.375.42;5.413.69;5.357.87;5.378.52;+0.35 %;5.949.845;55.82
01.07.99;5.428.34;5.498.11;5.425.85;5.480.22;+1.89 %;6.828.088;72.26
02.07.99;5.489.88;5.521.70;5.456.19;5.519.05;+0.71 %;5.357.451;65.51
05.07.99;5.533.20;5.649.89;5.528.85;5.625.62;+1.93 %;7.668.053;121.04
06.07.99;5.632.18;5.640.11;5.580.13;5.612.90;-0.23 %;6.520.001;59.98
07.07.99;5.606.71;5.620.08;5.547.88;5.588.50;-0.43 %;5.006.882;72.20
08.07.99;5.601.87;5.646.58;5.549.14;5.607.10;+0.33 %;5.143.061;97.44
09.07.99;5.598.51;5.666.26;5.598.51;5.638.95;+0.57 %;9.121.112;67.75
12.07.99;5.662.07;5.686.55;5.635.10;5.652.02;+0.23 %;6.267.315;51.45
13.07.99;5.646.34;5.652.90;5.553.42;5.573.82;-1.38 %;8.031.525;99.48
14.07.99;5.579.49;5.649.42;5.571.97;5.610.89;+0.67 %;8.040.969;77.45
15.07.99;5.608.38;5.671.77;5.598.39;5.619.26;+0.15 %;7.644.386;73.38
16.07.99;5.644.85;5.653.52;5.576.90;5.619.94;+0.01 %;6.989.183;76.62
19.07.99;5.632.99;5.654.85;5.600.15;5.624.74;+0.09 %;6.652.725;54.70
20.07.99;5.621.06;5.643.19;5.482.61;5.491.29;-2.37 %;7.294.685;160.58
21.07.99;5.461.94;5.472.55;5.401.84;5.414.17;-1.40 %;9.518.705;70.71
22.07.99;5.417.11;5.442.69;5.320.78;5.340.91;-1.35 %;8.925.088;121.91
23.07.99;5.349.04;5.391.52;5.297.86;5.310.63;-0.57 %;7.387.741;93.66
26.07.99;5.318.26;5.330.02;5.161.29;5.206.44;-1.96 %;9.146.457;168.73
27.07.99;5.196.71;5.253.11;5.188.53;5.224.16;+0.34 %;7.836.966;64.58
28.07.99;5.267.54;5.274.33;5.204.64;5.229.56;+0.10 %;9.545.513;69.69
29.07.99;5.235.66;5.241.24;5.035.20;5.052.32;-3.39 %;7.743.701;206.04
30.07.99;5.050.55;5.110.52;5.039.50;5.101.87;+0.98 %;9.585.481;71.02
02.08.99;5.088.65;5.144.20;4.970.74;5.129.50;+0.54 %;9.283.771;173.46
03.08.99;5.105.01;5.139.24;5.054.84;5.107.68;-0.43 %;8.139.422;84.40
04.08.99;5.097.69;5.149.10;5.067.20;5.119.37;+0.23 %;13.711.131;81.90
05.08.99;5.094.48;5.094.48;4.948.08;4.978.45;-2.75 %;16.745.693;146.40
06.08.99;5.013.38;5.057.20;4.974.98;5.010.47;+0.64 %;10.969.673;82.22
09.08.99;5.001.33;5.102.56;4.980.61;5.087.30;+1.53 %;7.484.226;121.95
10.08.99;5.089.83;5.095.83;4.975.15;5.000.87;-1.70 %;6.924.181;120.68
11.08.99;5.013.71;5.047.43;5.010.91;5.019.69;+0.38 %;4.856.591;36.52
12.08.99;5.073.28;5.149.19;5.068.88;5.127.43;+2.15 %;9.124.213;80.31
13.08.99;5.111.02;5.225.22;5.089.44;5.219.43;+1.79 %;6.182.982;135.78
16.08.99;5.241.57;5.257.68;5.196.94;5.257.10;+0.72 %;4.972.808;60.74
17.08.99;5.256.85;5.301.49;5.223.40;5.259.91;+0.05 %;6.267.430;78.09
18.08.99;5.272.58;5.293.26;5.217.55;5.230.47;-0.56 %;6.302.208;75.71
19.08.99;5.213.21;5.235.08;5.165.81;5.186.85;-0.83 %;6.232.976;69.27
20.08.99;5.200.24;5.260.96;5.200.24;5.254.14;+1.30 %;6.925.736;60.72
23.08.99;5.267.29;5.314.27;5.267.29;5.301.98;+0.91 %;7.233.346;46.98
24.08.99;5.328.73;5.342.23;5.268.24;5.324.02;+0.42 %;6.721.675;73.99
25.08.99;5.321.41;5.414.52;5.300.79;5.400.32;+1.43 %;6.744.348;113.73
26.08.99;5.433.94;5.455.84;5.354.60;5.389.34;-0.20 %;9.143.178;101.24
27.08.99;5.368.19;5.428.95;5.329.62;5.420.36;+0.58 %;7.850.711;99.33
30.08.99;5.414.42;5.425.39;5.363.59;5.392.53;-0.51 %;4.697.780;61.80
31.08.99;5.346.83;5.346.83;5.267.17;5.270.77;-2.26 %;6.054.433;79.66
01.09.99;5.286.58;5.328.54;5.273.90;5.317.12;+0.88 %;6.278.552;54.64
02.09.99;5.337.62;5.340.65;5.184.01;5.189.92;-2.39 %;6.882.656;156.64
03.09.99;5.202.54;5.340.01;5.199.68;5.336.22;+2.82 %;4.858.328;140.33
06.09.99;5.343.70;5.416.20;5.329.79;5.400.55;+1.21 %;5.006.133;86.41
07.09.99;5.397.48;5.430.56;5.364.34;5.391.36;-0.17 %;6.059.777;66.22
08.09.99;5.387.43;5.401.09;5.332.84;5.400.70;+0.17 %;5.769.846;68.25
09.09.99;5.397.45;5.448.91;5.370.36;5.436.86;+0.67 %;7.044.525;78.55
10.09.99;5.438.64;5.522.41;5.427.13;5.483.95;+0.87 %;9.340.841;95.28
13.09.99;5.489.60;5.530.76;5.440.92;5.446.91;-0.68 %;6.543.138;89.84
14.09.99;5.457.27;5.493.20;5.394.51;5.401.47;-0.83 %;7.341.095;98.69
15.09.99;5.385.42;5.449.36;5.342.91;5.387.18;-0.26 %;7.138.318;106.45
16.09.99;5.356.43;5.361.62;5.297.74;5.304.42;-1.54 %;9.075.422;63.88
17.09.99;5.331.52;5.365.27;5.290.32;5.303.94;-0.01 %;23.112.946;74.95
20.09.99;5.327.84;5.372.87;5.320.04;5.351.98;+0.91 %;7.164.828;52.83
21.09.99;5.378.91;5.384.52;5.247.70;5.282.76;-1.29 %;7.859.860;136.82
22.09.99;5.236.53;5.286.24;5.211.70;5.238.76;-0.83 %;6.036.783;74.54
23.09.99;5.256.43;5.332.99;5.228.85;5.299.57;+1.16 %;6.842.146;104.14
24.09.99;5.220.96;5.220.96;5.163.21;5.186.53;-2.13 %;9.689.470;57.75
27.09.99;5.207.66;5.247.63;5.201.47;5.239.64;+1.02 %;5.363.993;46.16
28.09.99;5.254.51;5.261.85;5.116.88;5.119.10;-2.30 %;5.685.108;144.97
29.09.99;5.157.17;5.172.46;5.069.87;5.135.62;+0.32 %;8.220.876;102.59
30.09.99;5.127.11;5.149.83;5.083.67;5.149.83;+0.28 %;9.380.615;66.16
01.10.99;5.166.57;5.185.72;5.078.59;5.124.55;-0.49 %;6.795.885;107.13
04.10.99;5.134.97;5.251.57;5.115.09;5.218.86;+1.84 %;4.668.038;136.48
05.10.99;5.245.83;5.304.70;5.224.49;5.301.85;+1.59 %;7.266.990;80.21
06.10.99;5.288.18;5.353.32;5.243.43;5.353.32;+0.97 %;6.178.651;109.89
07.10.99;5.395.32;5.419.40;5.353.47;5.419.31;+1.23 %;6.972.820;65.93
08.10.99;5.409.44;5.439.53;5.364.35;5.419.26;-0.00 %;7.768.723;75.18
11.10.99;5.453.08;5.453.77;5.396.05;5.414.50;-0.09 %;6.001.743;57.72
12.10.99;5.409.24;5.432.12;5.329.85;5.358.46;-1.03 %;5.336.076;102.27
13.10.99;5.315.57;5.315.57;5.264.80;5.295.43;-1.18 %;5.209.808;50.77
14.10.99;5.270.53;5.319.33;5.218.52;5.220.29;-1.42 %;5.129.332;100.81
15.10.99;5.211.66;5.230.42;5.101.89;5.184.23;-0.69 %;7.247.056;128.53
18.10.99;5.160.80;5.177.64;5.093.84;5.156.28;-0.54 %;6.076.852;83.80
19.10.99;5.172.37;5.296.91;5.150.17;5.296.91;+2.73 %;5.975.125;146.74
20.10.99;5.291.07;5.326.67;5.239.35;5.291.23;-0.11 %;6.117.880;87.32
21.10.99;5.290.19;5.295.17;5.211.11;5.246.49;-0.85 %;4.935.081;84.06
22.10.99;5.272.62;5.362.01;5.268.81;5.357.75;+2.12 %;7.950.082;93.20
25.10.99;5.356.70;5.388.95;5.300.79;5.320.40;-0.70 %;5.410.440;88.16
26.10.99;5.306.71;5.394.84;5.302.28;5.388.76;+1.28 %;4.698.882;92.56
27.10.99;5.356.71;5.386.10;5.324.35;5.363.86;-0.46 %;4.972.421;61.75
28.10.99;5.360.58;5.492.97;5.342.31;5.478.89;+2.14 %;8.123.446;150.66
29.10.99;5.506.39;5.557.91;5.492.84;5.525.40;+0.85 %;9.962.432;65.07
01.11.99;5.518.74;5.549.78;5.496.77;5.524.92;-0.01 %;2.823.315;53.01
02.11.99;5.524.42;5.551.82;5.474.12;5.546.95;+0.40 %;6.676.971;77.70
03.11.99;5.532.06;5.592.09;5.501.86;5.560.87;+0.25 %;11.625.073;90.23
04.11.99;5.568.92;5.650.82;5.561.28;5.635.62;+1.34 %;11.589.837;89.54
05.11.99;5.639.88;5.680.67;5.597.57;5.658.10;+0.40 %;9.389.906;83.10
08.11.99;5.628.74;5.681.02;5.613.95;5.647.94;-0.18 %;5.775.993;67.07
09.11.99;5.654.33;5.755.25;5.654.33;5.694.73;+0.83 %;7.717.918;100.92
10.11.99;5.685.50;5.742.42;5.661.68;5.742.42;+0.84 %;7.401.707;80.74
11.11.99;5.714.48;5.803.84;5.714.48;5.802.36;+1.04 %;9.731.465;89.36
12.11.99;5.789.50;5.824.30;5.750.65;5.791.05;-0.19 %;10.114.385;73.65
15.11.99;5.792.45;5.861.00;5.792.45;5.859.29;+1.18 %;7.242.178;68.55
16.11.99;5.849.56;5.914.20;5.809.37;5.909.52;+0.86 %;10.242.612;104.83
17.11.99;5.912.40;5.950.80;5.850.66;5.870.17;-0.67 %;10.973.480;100.14
18.11.99;5.870.67;5.956.41;5.856.33;5.950.05;+1.36 %;10.180.732;100.08
19.11.99;5.955.76;6.032.67;5.927.78;5.955.97;+0.10 %;12.056.486;104.89
22.11.99;5.951.70;5.998.46;5.812.21;5.819.89;-2.28 %;7.700.093;186.25
23.11.99;5.822.95;5.869.68;5.794.14;5.814.74;-0.09 %;7.859.137;75.54
24.11.99;5.815.09;5.852.45;5.765.36;5.818.73;+0.07 %;6.736.482;87.09
25.11.99;5.812.81;5.967.61;5.810.21;5.961.45;+2.45 %;8.020.307;157.40
26.11.99;5.964.97;6.023.01;5.943.37;5.958.07;-0.06 %;7.346.605;79.64
29.11.99;5.953.78;5.978.64;5.881.52;5.888.88;-1.16 %;9.005.267;97.12
30.11.99;5.875.49;5.896.73;5.808.95;5.896.04;+0.12 %;10.581.546;87.78
01.12.99;5.891.27;5.960.59;5.836.73;5.933.84;+0.64 %;12.162.851;123.86
02.12.99;5.933.00;5.995.01;5.912.17;5.937.20;+0.06 %;9.878.383;82.84
03.12.99;5.942.09;6.127.12;5.942.09;6.119.17;+3.06 %;10.228.411;185.03
06.12.99;6.126.72;6.188.68;6.095.88;6.142.19;+0.38 %;10.189.166;92.80
07.12.99;6.141.69;6.188.49;6.121.73;6.158.77;+0.27 %;7.999.387;66.76
08.12.99;6.135.27;6.140.85;6.051.57;6.115.59;-0.70 %;7.312.517;89.28
09.12.99;6.100.73;6.178.17;6.084.95;6.118.06;+0.04 %;8.198.223;93.22
10.12.99;6.121.68;6.158.18;6.067.08;6.097.90;-0.33 %;7.838.746;91.10
13.12.99;6.106.21;6.159.21;6.078.01;6.127.20;+0.48 %;9.175.858;81.20
14.12.99;6.129.31;6.247.24;6.103.36;6.187.99;+0.99 %;12.835.816;143.88
15.12.99;6.191.76;6.232.75;6.148.21;6.232.75;+0.72 %;16.170.503;84.54
16.12.99;6.228.93;6.364.09;6.220.53;6.341.29;+1.74 %;15.777.148;143.56
17.12.99;6.342.92;6.443.05;6.342.92;6.353.90;+0.20 %;15.693.106;100.13
20.12.99;6.358.48;6.393.20;6.296.90;6.380.40;+0.42 %;9.557.192;96.30
21.12.99;6.372.79;6.423.88;6.322.09;6.418.68;+0.60 %;9.161.797;101.79
22.12.99;6.431.51;6.531.75;6.431.51;6.492.53;+1.15 %;7.891.993;100.24
23.12.99;6.503.67;6.798.19;6.503.67;6.782.39;+4.46 %;10.026.653;294.52
24.12.99;6.503.67;6.798.19;6.503.67;6.782.39;0.00 %;0;294.52
27.12.99;6.784.37;6.992.92;6.784.37;6.837.41;+0.81 %;10.248.758;208.55
28.12.99;6.839.03;6.885.20;6.762.11;6.861.54;+0.35 %;7.255.532;123.09
29.12.99;6.845.37;6.888.51;6.812.72;6.859.58;-0.03 %;6.162.830;75.79
30.12.99;6.858.40;6.972.66;6.858.40;6.958.14;+1.44 %;45.675.973;114.26
31.12.99;6.858.40;6.972.66;6.858.40;6.958.14;0.00 %;0;114.26
03.01.00;6.961.72;7.159.33;6.720.87;6.750.76;-2.98 %;11.315.302;438.46
04.01.00;6.747.24;6.755.36;6.510.46;6.586.95;-2.43 %;13.863.450;244.90
05.01.00;6.585.85;6.585.85;6.388.91;6.502.07;-1.29 %;13.814.518;196.94
06.01.00;6.501.45;6.539.31;6.402.63;6.474.92;-0.42 %;8.869.342;136.68
07.01.00;6.489.94;6.791.53;6.470.14;6.780.96;+4.73 %;11.981.586;321.39
10.01.00;6.785.47;6.975.26;6.785.47;6.925.52;+2.13 %;9.600.795;189.79
11.01.00;6.926.04;6.943.83;6.821.26;6.891.25;-0.49 %;11.357.952;122.57
12.01.00;6.878.92;6.913.50;6.783.22;6.912.81;+0.31 %;7.242.705;130.28
13.01.00;6.913.13;7.106.45;6.898.69;6.955.98;+0.62 %;9.609.295;207.76
14.01.00;6.960.29;7.207.45;6.960.29;7.173.22;+3.12 %;10.152.657;247.16
17.01.00;7.177.48;7.297.04;7.112.97;7.258.90;+1.19 %;10.680.880;184.07
18.01.00;7.262.21;7.306.48;7.053.86;7.072.12;-2.57 %;9.884.562;252.62
19.01.00;7.065.31;7.110.19;6.987.12;7.091.04;+0.27 %;10.318.196;123.07
20.01.00;7.095.98;7.230.75;7.076.81;7.112.66;+0.30 %;7.863.018;153.94
21.01.00;7.103.70;7.103.70;6.939.94;6.992.75;-1.69 %;8.907.060;163.76
24.01.00;6.987.59;7.092.50;6.921.97;6.931.99;-0.87 %;7.325.136;170.53
25.01.00;6.928.08;6.928.08;6.809.64;6.809.64;-1.77 %;10.317.266;118.44
26.01.00;6.838.05;6.980.93;6.838.05;6.969.37;+2.35 %;11.930.133;142.88
27.01.00;6.983.42;7.169.87;6.944.65;7.126.13;+2.25 %;11.727.651;225.22
28.01.00;7.128.01;7.214.58;7.040.49;7.066.60;-0.84 %;9.636.205;174.09
31.01.00;7.054.24;7.054.24;6.816.54;6.835.60;-3.27 %;9.132.537;237.70
01.02.00;6.841.12;7.052.22;6.841.12;7.050.46;+3.14 %;12.778.336;211.10
02.02.00;7.063.57;7.172.05;7.038.71;7.171.95;+1.72 %;11.210.910;133.34
03.02.00;7.175.87;7.354.56;7.134.42;7.354.26;+2.54 %;13.285.882;220.14
04.02.00;7.355.69;7.491.79;7.338.15;7.444.61;+1.23 %;11.417.015;153.64
07.02.00;7.450.79;7.450.79;7.270.40;7.296.32;-1.99 %;10.748.076;180.39
08.02.00;7.295.61;7.570.55;7.263.19;7.549.88;+3.48 %;11.392.043;307.36
09.02.00;7.566.68;7.676.56;7.526.08;7.629.11;+1.05 %;13.317.558;150.48
10.02.00;7.617.07;7.709.27;7.496.42;7.709.27;+1.05 %;11.329.258;212.85
11.02.00;7.724.36;7.812.09;7.586.26;7.611.55;-1.27 %;13.969.413;225.83
14.02.00;7.569.01;7.660.39;7.542.30;7.644.80;+0.44 %;8.886.125;118.09
15.02.00;7.636.41;7.699.97;7.396.13;7.396.13;-3.25 %;10.573.362;303.84
16.02.00;7.401.26;7.596.90;7.342.65;7.490.32;+1.27 %;12.684.452;254.25
17.02.00;7.478.32;7.637.46;7.394.02;7.580.53;+1.20 %;11.209.702;243.44
18.02.00;7.584.39;7.658.88;7.543.50;7.573.78;-0.09 %;11.543.152;115.38
21.02.00;7.568.34;7.590.53;7.447.71;7.590.53;+0.22 %;7.964.226;142.82
22.02.00;7.580.38;7.725.50;7.540.36;7.607.94;+0.23 %;11.113.493;185.14
23.02.00;7.619.83;7.772.28;7.619.83;7.698.97;+1.20 %;11.782.813;152.45
24.02.00;7.696.92;7.813.20;7.587.08;7.640.53;-0.76 %;9.896.110;226.12
25.02.00;7.668.70;7.776.84;7.640.69;7.738.68;+1.28 %;8.114.468;136.15
28.02.00;7.732.90;7.747.37;7.492.23;7.587.13;-1.96 %;9.496.526;255.14
29.02.00;7.590.90;7.700.36;7.590.90;7.644.55;+0.76 %;8.261.037;109.46
01.03.00;7.645.30;7.769.01;7.618.60;7.727.93;+1.09 %;11.816.035;150.41
02.03.00;7.720.90;7.950.66;7.639.93;7.945.77;+2.82 %;8.949.875;310.73
03.03.00;7.952.28;8.022.48;7.874.57;7.960.03;+0.18 %;9.390.323;147.91
06.03.00;7.960.09;8.030.59;7.925.20;7.975.78;+0.20 %;8.528.866;105.39
07.03.00;7.971.23;8.136.16;7.922.32;8.064.97;+1.12 %;10.218.831;213.84
08.03.00;8.069.98;8.097.68;7.949.38;7.987.00;-0.97 %;10.160.441;148.30
09.03.00;7.984.21;8.084.92;7.877.19;7.949.15;-0.47 %;9.708.132;207.73
10.03.00;7.952.51;8.076.31;7.952.51;7.975.95;+0.34 %;9.110.265;123.80
13.03.00;7.977.06;7.991.07;7.630.31;7.693.85;-3.54 %;10.950.895;360.76
14.03.00;7.695.79;7.757.03;7.630.10;7.650.05;-0.57 %;15.109.546;126.93
15.03.00;7.633.20;7.633.20;7.411.76;7.414.46;-3.08 %;13.983.159;221.44
16.03.00;7.416.64;7.648.28;7.416.64;7.583.96;+2.29 %;14.954.742;231.64
17.03.00;7.594.99;7.834.54;7.574.52;7.710.92;+1.67 %;64.199.206;260.02
20.03.00;7.716.24;7.887.97;7.716.24;7.872.38;+2.09 %;12.240.805;171.73
21.03.00;7.865.48;7.865.48;7.735.74;7.807.93;-0.82 %;11.852.636;129.74
22.03.00;7.827.56;7.949.72;7.787.09;7.798.62;-0.12 %;14.085.142;162.63
23.03.00;7.803.69;7.873.03;7.677.08;7.694.78;-1.33 %;10.725.258;195.95
24.03.00;7.706.50;7.932.42;7.706.50;7.932.42;+3.09 %;10.655.887;225.92
27.03.00;7.932.71;7.939.92;7.832.06;7.892.49;-0.50 %;8.939.612;107.86
28.03.00;7.891.15;8.031.21;7.880.12;7.931.93;+0.50 %;10.165.870;151.09
29.03.00;7.930.82;7.963.70;7.859.44;7.864.76;-0.85 %;9.486.799;104.26
30.03.00;7.834.56;7.849.53;7.610.51;7.644.89;-2.80 %;8.585.322;239.02
31.03.00;7.649.88;7.704.28;7.522.70;7.599.39;-0.60 %;7.980.913;181.58
03.04.00;7.404.37;7.641.53;7.404.37;7.599.78;+0.01 %;8.550.871;237.16
04.04.00;7.431.42;7.566.92;7.430.18;7.522.80;-1.01 %;8.553.363;136.74
05.04.00;7.502.09;7.538.72;7.205.86;7.330.77;-2.55 %;11.971.808;332.86
06.04.00;7.345.01;7.480.13;7.325.72;7.446.21;+1.57 %;8.400.798;154.41
07.04.00;7.470.39;7.533.36;7.399.81;7.522.20;+1.02 %;7.417.686;133.55
10.04.00;7.534.91;7.614.81;7.507.93;7.516.95;-0.07 %;5.834.860;106.88
11.04.00;7.513.12;7.513.12;7.366.49;7.442.66;-0.99 %;7.512.832;146.63
12.04.00;7.438.26;7.463.91;7.414.38;7.443.07;+0.01 %;7.610.666;49.53
13.04.00;7.421.06;7.450.39;7.302.82;7.449.06;+0.08 %;7.051.350;147.57
14.04.00;7.413.22;7.413.22;7.168.90;7.214.83;-3.14 %;7.280.385;244.32
17.04.00;7.166.20;7.192.22;6.890.96;7.187.14;-0.38 %;10.851.666;301.26
18.04.00;7.186.18;7.305.03;7.094.92;7.196.49;+0.13 %;8.104.645;210.11
19.04.00;7.204.33;7.305.94;7.146.52;7.216.71;+0.28 %;7.521.409;159.42
20.04.00;7.216.22;7.242.80;7.157.95;7.157.95;-0.81 %;8.553.735;84.85
21.04.00;7.216.22;7.242.80;7.157.95;7.157.95;0.00 %;0;84.85
24.04.00;7.216.22;7.242.80;7.157.95;7.157.95;0.00 %;0;84.85
25.04.00;7.164.15;7.317.06;7.096.38;7.280.51;+1.71 %;8.112.414;220.68
26.04.00;7.293.10;7.444.28;7.293.10;7.388.55;+1.48 %;7.627.393;151.18
27.04.00;7.386.61;7.413.82;7.156.83;7.221.74;-2.26 %;11.387.725;256.99
28.04.00;7.223.27;7.436.45;7.223.27;7.414.68;+2.67 %;9.720.062;213.18
01.05.00;7.223.27;7.436.45;7.223.27;7.414.68;0.00 %;0;213.18
02.05.00;7.407.53;7.561.67;7.405.70;7.555.92;+1.90 %;6.397.948;155.97
03.05.00;7.547.91;7.571.72;7.362.75;7.376.93;-2.37 %;5.421.328;208.97
04.05.00;7.388.68;7.419.74;7.321.43;7.386.71;+0.13 %;8.920.207;98.31
05.05.00;7.391.62;7.530.82;7.333.48;7.530.82;+1.95 %;7.968.646;197.34
08.05.00;7.532.97;7.532.97;7.383.22;7.408.09;-1.63 %;9.174.679;149.75
09.05.00;7.407.89;7.407.95;7.225.18;7.280.54;-1.72 %;6.968.886;182.77
10.05.00;7.273.56;7.313.27;7.102.59;7.120.86;-2.19 %;14.638.550;210.68
11.05.00;7.111.28;7.277.56;7.013.70;7.259.48;+1.95 %;13.210.599;263.86
12.05.00;7.269.87;7.331.03;7.206.09;7.269.28;+0.13 %;8.064.831;124.94
15.05.00;7.266.08;7.278.03;7.188.25;7.195.15;-1.02 %;12.089.230;89.78
16.05.00;7.203.58;7.398.48;7.203.58;7.371.06;+2.44 %;7.649.660;194.90
17.05.00;7.370.18;7.378.57;7.197.83;7.211.51;-2.16 %;10.992.163;180.74
18.05.00;7.214.50;7.249.04;7.158.54;7.181.58;-0.42 %;19.036.344;90.50
19.05.00;7.182.46;7.182.46;6.958.92;6.989.03;-2.68 %;10.604.706;223.54
22.05.00;6.983.46;7.040.57;6.818.70;6.912.96;-1.09 %;6.961.806;221.87
23.05.00;6.918.93;7.017.24;6.883.39;6.927.69;+0.21 %;5.400.603;133.85
24.05.00;6.920.14;6.920.14;6.794.08;6.834.88;-1.34 %;7.375.077;126.06
25.05.00;6.846.37;6.998.31;6.846.37;6.978.87;+2.11 %;6.831.049;151.94
26.05.00;6.969.01;6.972.21;6.833.11;6.938.33;-0.58 %;6.512.904;139.10
29.05.00;6.956.14;7.029.80;6.956.14;7.016.66;+1.13 %;3.668.694;73.66
30.05.00;7.024.60;7.150.50;7.024.60;7.119.26;+1.46 %;6.375.838;125.90
31.05.00;7.127.26;7.213.98;7.101.14;7.109.67;-0.13 %;10.777.520;112.84
01.06.00;7.117.57;7.277.52;7.117.57;7.272.76;+2.29 %;3.480.141;159.95
02.06.00;7.286.19;7.460.51;7.246.17;7.438.95;+2.29 %;9.481.551;214.34
05.06.00;7.456.22;7.486.40;7.354.84;7.408.02;-0.42 %;6.817.460;131.56
06.06.00;7.404.78;7.464.76;7.298.23;7.359.80;-0.65 %;10.228.924;166.53
07.06.00;7.363.66;7.363.66;7.241.58;7.292.98;-0.91 %;8.320.754;122.08
08.06.00;7.293.74;7.390.50;7.211.97;7.243.13;-0.68 %;7.269.453;178.53
09.06.00;7.246.46;7.354.32;7.229.33;7.254.53;+0.16 %;5.667.022;124.99
12.06.00;7.251.29;7.315.05;7.224.72;7.235.64;-0.26 %;779.934;90.33
13.06.00;7.222.77;7.307.34;7.173.64;7.268.91;+0.46 %;6.003.528;133.70
14.06.00;7.292.77;7.374.60;7.251.23;7.350.94;+1.13 %;9.178.562;123.37
15.06.00;7.347.75;7.388.24;7.324.60;7.328.62;-0.30 %;10.864.729;63.64
16.06.00;7.344.44;7.368.57;7.131.40;7.131.40;-2.69 %;36.697.233;237.17
19.06.00;7.134.17;7.225.34;7.134.17;7.198.80;+0.95 %;12.384.046;91.17
20.06.00;7.207.59;7.270.20;7.201.88;7.227.27;+0.40 %;8.188.532;68.32
21.06.00;7.227.05;7.240.01;7.090.50;7.100.09;-1.76 %;7.199.079;149.51
22.06.00;7.112.15;7.172.86;7.028.34;7.053.67;-0.65 %;4.202.160;144.52
23.06.00;7.056.82;7.081.58;6.976.97;6.980.41;-1.04 %;7.390.560;104.61
26.06.00;6.986.89;7.085.27;6.975.07;7.027.19;+0.67 %;7.498.544;110.20
27.06.00;7.029.55;7.064.44;6.966.45;7.048.96;+0.31 %;7.328.720;97.99
28.06.00;7.050.84;7.072.64;7.010.67;7.056.05;+0.10 %;6.973.789;61.97
29.06.00;7.055.42;7.058.00;6.851.84;6.874.54;-2.57 %;7.257.884;206.16
30.06.00;6.882.94;6.935.18;6.866.85;6.898.21;+0.34 %;6.988.449;68.33
03.07.00;6.912.97;6.962.02;6.842.61;6.958.96;+0.88 %;6.225.566;119.41
04.07.00;6.958.40;6.976.08;6.881.14;6.944.36;-0.21 %;5.979.717;94.94
05.07.00;6.946.73;7.090.11;6.946.73;6.961.73;+0.25 %;7.067.636;143.38
06.07.00;6.947.21;6.978.93;6.905.24;6.951.09;-0.15 %;7.419.744;73.69
07.07.00;6.957.01;7.052.22;6.919.94;7.052.22;+1.45 %;6.243.730;132.28
10.07.00;7.052.68;7.126.04;7.031.33;7.070.82;+0.26 %;6.158.853;94.71
11.07.00;7.068.09;7.069.49;6.955.58;7.003.98;-0.95 %;6.404.836;113.91
12.07.00;7.015.84;7.100.36;7.011.68;7.065.97;+0.89 %;10.860.919;88.68
13.07.00;7.073.81;7.196.16;7.008.96;7.195.99;+1.84 %;8.052.595;187.20
14.07.00;7.193.23;7.342.22;7.173.42;7.318.38;+1.70 %;9.667.711;168.80
17.07.00;7.320.10;7.430.70;7.320.10;7.430.70;+1.53 %;7.142.917;110.60
