Datum;Eroeffnung;Hoch;Tief;Schluss;Performance;Volumen;Abstand Hoch/Tief
05.02.1996;2432,09;2432,09;2415,81;2419,01;-1,35%;7868037;16,28
06.02.1996;2424,64;2433,17;2419,74;2428,28;0,38%;7619147;13,43
07.02.1996;2442,4;2448,16;2442,4;2446,16;0,74%;10320227;5,76
08.02.1996;2439,03;2441,19;2425,04;2430,2;-0,65%;8073868;16,15
09.02.1996;2418,67;2418,67;2400,7;2411,93;-0,75%;8974681;17,97
12.02.1996;2420,81;2432,39;2420,81;2428,05;0,67%;7232222;11,58
13.02.1996;2435,47;2438,45;2430,61;2433,91;0,24%;7704772;7,84
14.02.1996;2428,52;2431,78;2423,41;2427,07;-0,28%;6937955;8,37
15.02.1996;2417,68;2423,01;2412,67;2423,01;-0,17%;7025694;10,34
16.02.1996;2424,96;2432;2424,96;2429,02;0,25%;6711657;7,04
19.02.1996;2404,75;2404,75;2395,66;2398,58;-1,25%;5825580;9,09
20.02.1996;2397,43;2397,56;2381,07;2382,61;-0,67%;6232305;16,49
21.02.1996;2379;2391,12;2375,08;2391,12;0,36%;8198810;16,04
22.02.1996;2408,73;2423,87;2408,73;2412;0,87%;7763944;15,14
23.02.1996;2437,56;2453,1;2437,56;2451,78;1,65%;9130960;15,54
26.02.1996;2448,34;2454,17;2440,96;2442,34;-0,39%;7326587;13,21
27.02.1996;2436,83;2446,74;2434,38;2444,92;0,11%;8258214;12,36
28.02.1996;2463,26;2473,93;2463,26;2472,5;1,13%;10935537;10,67
29.02.1996;2480,86;2484,48;2471,94;2473,55;0,04%;8774601;12,54
01.03.1996;2494,69;2501,22;2486,99;2501,22;1,12%;9796294;14,23
04.03.1996;2494,12;2497,07;2485,79;2487,99;-0,53%;6627684;11,28
05.03.1996;2496,45;2502,4;2478,1;2479,03;-0,36%;8348610;24,3
06.03.1996;2474,15;2474,15;2464,29;2466,04;-0,52%;5544174;9,86
07.03.1996;2479,53;2483,81;2477,99;2480,94;0,60%;9103860;5,82
08.03.1996;2478,49;2478,49;2457,25;2469,12;-0,48%;13578521;21,24
11.03.1996;2427,46;2427,46;2400,54;2407,79;-2,48%;10348150;26,92
12.03.1996;2426,76;2445,8;2426,76;2435,97;1,17%;11279412;19,04
13.03.1996;2430,04;2432,13;2417,07;2426,38;-0,39%;9107374;15,06
14.03.1996;2430,33;2432,66;2424,05;2426,49;0,00%;6162908;8,61
15.03.1996;2450,46;2470,99;2450,46;2458,23;1,31%;18224997;20,53
18.03.1996;2452,34;2467,6;2449,75;2463,16;0,20%;3192175;17,85
19.03.1996;2488,52;2494,25;2486,66;2493,26;1,22%;11210502;7,59
20.03.1996;2485,41;2490,53;2478,7;2485,9;-0,30%;8789140;11,83
21.03.1996;2498,25;2504,12;2492,24;2504,12;0,73%;7771727;11,88
22.03.1996;2498,88;2509,39;2496,01;2504,02;0,00%;11475988;13,38
25.03.1996;2504,7;2510,32;2500,62;2510,32;0,25%;7295618;9,7
26.03.1996;2508,27;2513,51;2496,58;2499,32;-0,44%;2171148;16,93
27.03.1996;2519,66;2526,31;2516,26;2525,42;1,04%;7396235;10,05
28.03.1996;2523,5;2523,5;2503,49;2508,44;-0,67%;8601771;20,01
29.03.1996;2500,71;2500,71;2476,55;2485,87;-0,90%;8020432;24,16
01.04.1996;2495,38;2499,4;2487,35;2489,09;0,13%;6656388;12,05
02.04.1996;2491,45;2501,22;2490,92;2501,22;0,49%;2851581;10,3
03.04.1996;2499,67;2500,8;2490,57;2494,4;-0,27%;6228372;10,23
04.04.1996;2494,35;2503,42;2492,61;2495,18;0,03%;1847945;10,81
09.04.1996;2489,97;2503,56;2487,06;2503,26;0,32%;6363534;16,5
10.04.1996;2515,22;2530,78;2515,22;2530,02;1,07%;9744884;15,56
11.04.1996;2517,37;2517,37;2505,95;2509,71;-0,80%;5033137;11,42
12.04.1996;2513,7;2521,96;2507,54;2511,78;0,08%;3868960;14,42
15.04.1996;2536,2;2547,74;2536,2;2545,94;1,36%;2442250;11,54
16.04.1996;2541,32;2542,23;2532,74;2538,38;-0,30%;2187075;9,49
17.04.1996;2533,32;2539,58;2522,52;2524,18;-0,56%;7946384;17,06
18.04.1996;2522,08;2536,32;2519,08;2535,52;0,45%;8387845;17,24
19.04.1996;2522,39;2538,59;2521,47;2536,52;0,04%;5526104;17,12
22.04.1996;2550,18;2551,4;2542,45;2545,91;0,37%;8026211;8,95
23.04.1996;2551,94;2554,78;2547,45;2550,18;0,17%;9474197;7,33
24.04.1996;2547,56;2547,56;2534,43;2538,26;-0,47%;3338352;13,13
25.04.1996;2535,67;2535,67;2526,32;2532,41;-0,23%;2116077;9,35
26.04.1996;2532,79;2538,23;2529,93;2537,17;0,19%;6513955;8,3
29.04.1996;2527,14;2527,14;2506,46;2506,46;-1,21%;6690890;20,68
30.04.1996;2497,19;2505,31;2487,27;2505,25;-0,05%;8960924;18,04
02.05.1996;2490,7;2503,81;2487,07;2502,31;-0,12%;6672881;16,74
03.05.1996;2466,33;2466,44;2455,21;2457,49;-1,79%;9518674;11,23
06.05.1996;2464,45;2474,62;2464,45;2468,91;0,46%;5090481;10,17
07.05.1996;2469,24;2481,4;2469,24;2479,53;0,43%;7794801;12,16
08.05.1996;2483,86;2484,1;2472,56;2472,64;-0,28%;7287302;11,54
09.05.1996;2475,16;2476,03;2466,55;2469,38;-0,13%;8581918;9,48
10.05.1996;2466,92;2468,87;2462,99;2468,78;-0,02%;9238262;5,88
13.05.1996;2495,09;2500,4;2492,48;2496,17;1,11%;7340377;7,92
14.05.1996;2511,1;2520,6;2509,39;2519,73;0,94%;9641551;11,21
15.05.1996;2529,11;2533,75;2524,21;2528,75;0,36%;7077132;9,54
17.05.1996;2529,94;2539,99;2526,04;2537,33;0,34%;6934305;13,95
20.05.1996;2550,31;2553,05;2546,09;2550;0,50%;7240944;6,96
21.05.1996;2556,29;2571,75;2551,37;2570,78;0,81%;10577505;20,38
22.05.1996;2556,34;2557,1;2547,91;2556,87;-0,54%;11272031;9,19
23.05.1996;2564,07;2567,5;2557,37;2560,46;0,14%;8119050;10,13
24.05.1996;2540,51;2543,32;2536,57;2542,24;-0,71%;5140434;6,75
28.05.1996;2553,4;2560,9;2553,4;2558,3;0,63%;5304340;7,5
29.05.1996;2558,19;2558,19;2550,67;2551,45;-0,27%;5280994;7,52
30.05.1996;2535,11;2537,32;2527,03;2527,31;-0,95%;5558058;10,29
31.05.1996;2536,87;2544,89;2536,87;2542,8;0,61%;4652885;8,02
03.06.1996;2526,8;2534,8;2524,4;2532,83;-0,39%;4234428;10,4
04.06.1996;2537,12;2547;2537,12;2546,25;0,53%;5982232;9,88
05.06.1996;2548,65;2555,2;2548,03;2552,53;0,25%;6179195;7,17
07.06.1996;2558,29;2563,58;2555,78;2557,43;0,19%;7479368;7,8
10.06.1996;2558,6;2559,42;2553,72;2558,81;0,05%;4438415;5,7
11.06.1996;2550,89;2551,47;2545,37;2546,35;-0,49%;5399311;6,1
12.06.1996;2558,71;2571,61;2558,71;2568,88;0,88%;6551944;12,9
13.06.1996;2562,92;2567,91;2559,61;2567,47;-0,05%;7002194;8,3
14.06.1996;2563,4;2563,4;2547,81;2548,83;-0,73%;6708268;15,59
17.06.1996;2551,15;2551,89;2544,83;2546,12;-0,11%;5407712;7,06
18.06.1996;2553,93;2553,93;2548,66;2549,29;0,12%;7185324;5,27
19.06.1996;2553,24;2556,31;2551,74;2554,29;0,20%;6105882;4,57
20.06.1996;2548,93;2549,68;2537,46;2539,67;-0,57%;6607460;12,22
21.06.1996;2537,85;2544,53;2534,99;2540,11;0,02%;15630327;9,54
24.06.1996;2550,79;2566,43;2550,79;2566,43;1,04%;5509944;15,64
25.06.1996;2569,57;2576,07;2567,61;2572,96;0,25%;7791240;8,46
26.06.1996;2576,11;2578,72;2573,67;2573,69;0,03%;7138142;5,05
27.06.1996;2568,79;2569,46;2551,62;2551,62;-0,86%;7354982;17,84
28.06.1996;2554,56;2562,04;2554,56;2561,39;0,38%;5023031;7,48
01.07.1996;2563,87;2567,61;2553,92;2564;0,10%;4441185;13,69
02.07.1996;2574,82;2581,66;2569,13;2572,25;0,32%;5621902;12,53
03.07.1996;2568,51;2571,08;2565,72;2568,95;-0,13%;4400750;5,36
04.07.1996;2570,46;2578,08;2569,06;2577,39;0,33%;5738547;9,02
05.07.1996;2579,63;2583,72;2578,44;2583,49;0,24%;8072387;5,28
08.07.1996;2555,65;2555,65;2546,09;2551,04;-1,26%;5114131;9,56
09.07.1996;2554,52;2564,17;2554,52;2562,18;0,44%;5286040;9,65
10.07.1996;2566,39;2574,09;2565,49;2567,43;0,20%;7671492;8,6
11.07.1996;2573,95;2582,43;2570,77;2575,54;0,32%;8969652;11,66
12.07.1996;2561,65;2561,65;2544,16;2544,26;-1,21%;6998438;17,49
15.07.1996;2548,36;2554,26;2539,27;2550,53;0,25%;5249800;14,99
16.07.1996;2469,79;2469,79;2469,79;2469,79;-3,17%;0;0
17.07.1996;2494,72;2503,08;2494,72;2497,19;1,11%;7091280;8,36
18.07.1996;2512,02;2515,19;2505,57;2506,22;0,36%;8006935;9,62
19.07.1996;2518,32;2525,86;2516,9;2520,19;0,56%;6390031;8,96
22.07.1996;2504,44;2504,44;2479,32;2482,4;-1,50%;5571654;25,12
23.07.1996;2481,41;2481,41;2473,58;2475,07;-0,30%;4861057;7,83
24.07.1996;2462,74;2465,93;2446,23;2447,8;-1,10%;7315978;19,7
25.07.1996;2468,34;2473,92;2462,31;2465;0,70%;5905491;11,61
26.07.1996;2465,95;2475;2465,95;2470,34;0,22%;4079748;9,05
29.07.1996;2472,09;2481,95;2472,09;2477,81;0,30%;2994645;9,86
30.07.1996;2467,15;2467,15;2453,78;2457,48;-0,82%;3769995;13,37
31.07.1996;2471,22;2474,8;2468,41;2473,35;0,65%;4545257;6,39
01.08.1996;2492,19;2495,48;2491;2494,46;0,85%;4809020;4,48
02.08.1996;2506,72;2511;2505,54;2508,65;0,57%;5408731;5,46
05.08.1996;2517,18;2524,9;2517,18;2520,93;0,49%;4028928;7,72
06.08.1996;2515,19;2523,68;2515,19;2522,47;0,06%;5274718;8,49
07.08.1996;2529,53;2534,08;2526,63;2531,89;0,37%;5368587;7,45
08.08.1996;2539,8;2543,64;2536,94;2538,15;0,25%;6574945;6,7
09.08.1996;2527,27;2530,53;2521,78;2525,64;-0,49%;4230240;8,75
12.08.1996;2530,76;2530,76;2525,75;2528,18;0,10%;2929345;5,01
13.08.1996;2536,03;2540,09;2535,75;2539,41;0,44%;5204960;4,34
14.08.1996;2543,64;2543,8;2536,67;2538,68;-0,03%;3479445;7,13
15.08.1996;2545,98;2552,73;2545,98;2546,33;0,30%;4058314;6,75
16.08.1996;2549,27;2552,87;2546,72;2548,36;0,08%;6248744;6,15
19.08.1996;2567,6;2567,6;2552,88;2556,25;0,31%;2863835;14,72
20.08.1996;2557,48;2566,09;2556,15;2562,12;0,23%;3974592;9,94
21.08.1996;2559,41;2559,41;2529,42;2534,44;-1,08%;4369054;29,99
22.08.1996;2537,81;2565,7;2536,98;2559,42;0,99%;5634460;28,72
23.08.1996;2566,78;2568,68;2549,51;2562,12;0,11%;4536452;19,17
26.08.1996;2551,45;2558,08;2548,1;2554,42;-0,30%;2525691;9,98
27.08.1996;2553,13;2569,17;2548,11;2563,59;0,36%;5642262;21,06
28.08.1996;2573,98;2574,6;2553,69;2556,64;-0,27%;5881728;20,91
29.08.1996;2559,68;2562,39;2541,34;2548,84;-0,31%;5658544;21,05
30.08.1996;2539,97;2544,7;2528,74;2534,49;-0,56%;4689890;15,96
02.09.1996;2534,97;2541,18;2530,49;2538,34;0,15%;2440852;10,69
03.09.1996;2536,92;2536,92;2509,36;2528,73;-0,38%;6085695;27,56
04.09.1996;2534,33;2536,66;2522,48;2526,18;-0,10%;3667788;14,18
05.09.1996;2529,21;2533,66;2523,5;2532,55;0,25%;4224398;10,16
06.09.1996;2527,79;2542,86;2515,18;2542,74;0,40%;5319601;27,68
09.09.1996;2545,88;2553,37;2541,02;2549,71;0,27%;4239577;12,35
10.09.1996;2559,79;2572,34;2559,79;2568,77;0,75%;8448108;12,55
11.09.1996;2576,85;2576,85;2558,2;2568,7;0,00%;7019810;18,65
12.09.1996;2568,25;2589,92;2564,93;2588,04;0,75%;7340537;24,99
13.09.1996;2591,56;2614,65;2588,52;2614,5;1,02%;8065108;26,13
16.09.1996;2622,92;2632,51;2613,72;2630,24;0,60%;7949619;18,79
17.09.1996;2639,07;2639,07;2621,17;2626,43;-0,14%;6406742;17,9
18.09.1996;2626,54;2630,46;2616,54;2621,2;-0,20%;5860502;13,92
19.09.1996;2623,44;2628,75;2619,85;2625,46;0,16%;4255290;8,9
20.09.1996;2628,55;2647,78;2628,35;2641,5;0,61%;12313297;19,43
23.09.1996;2641,02;2641,02;2621,14;2624,18;-0,66%;4016757;19,88
24.09.1996;2628,74;2643,67;2628,65;2643,42;0,73%;4512990;15,02
25.09.1996;2642,29;2665,65;2637,93;2663,1;0,74%;7846072;27,72
26.09.1996;2667,1;2672,48;2661,5;2664,96;0,07%;7361064;10,98
27.09.1996;2661,9;2666,15;2654,7;2659,86;-0,19%;6047561;11,45
30.09.1996;2657,37;2657,44;2643,35;2655,49;-0,16%;4571452;14,09
01.10.1996;2646,98;2657,85;2644,49;2654,34;-0,04%;4954860;13,36
02.10.1996;2660,53;2685,5;2660,53;2685,29;1,17%;6335921;24,97
03.10.1996;2660,53;2685,5;2660,53;2685,29;0,00%;0;24,97
04.10.1996;2683;2683;2683;2683;-0,09%;7158754;0
07.10.1996;2703,18;2708,5;2697,48;2705,21;0,83%;6192575;11,02
08.10.1996;2705,13;2705,29;2689,49;2702,6;-0,10%;6784818;15,8
09.10.1996;2703,29;2705,37;2682,96;2685,23;-0,64%;7247062;22,41
10.10.1996;2690,98;2691,63;2667,8;2683,52;-0,06%;7789613;23,83
11.10.1996;2681,84;2700,36;2680,84;2692,69;0,34%;5559158;19,52
14.10.1996;2688,18;2701,86;2685,82;2700,83;0,30%;4968754;16,04
15.10.1996;2711,17;2734,37;2711,17;2718,73;0,66%;10462277;23,2
16.10.1996;2723,58;2727,56;2704,51;2705,06;-0,50%;6837754;23,05
17.10.1996;2711,18;2722,35;2704,8;2717,5;0,46%;6176798;17,55
18.10.1996;2725,02;2739,42;2720,97;2727,56;0,37%;8095010;18,45
21.10.1996;2729,27;2736,84;2723,52;2727,56;0,00%;5975792;13,32
22.10.1996;2723,35;2726,68;2717,35;2721,74;-0,21%;5777675;9,33
23.10.1996;2723,35;2726,68;2717,35;2721,74;0,00%;8505638;9,33
24.10.1996;2689,04;2690,13;2674,45;2681,94;-1,46%;7316742;15,68
25.10.1996;2689,04;2690,13;2674,45;2681,94;0,00%;8321169;15,68
28.10.1996;2692,76;2709,43;2692,4;2703,33;0,80%;5322841;17,03
29.10.1996;2690,58;2690,58;2669,14;2675,5;-1,03%;6907700;21,44
30.10.1996;2678,98;2692,11;2660,13;2664,72;-0,40%;6824428;31,98
31.10.1996;2668,34;2675,64;2655,96;2671,4;0,25%;6201151;19,68
01.11.1996;2679,47;2687,73;2661,51;2670,19;-0,05%;4788060;26,22
04.11.1996;2671,59;2679,18;2664,39;2678,73;0,32%;4779403;14,79
05.11.1996;2682,58;2717,59;2677,22;2716,16;1,40%;6839785;40,37
06.11.1996;2730,17;2737,13;2719,47;2735,28;0,70%;9778695;17,66
07.11.1996;2737,25;2737,25;2705,53;2724,25;-0,40%;8260564;31,72
08.11.1996;2737,25;2737,25;2705,53;2724,25;0,00%;8386513;31,72
11.11.1996;2737,11;2740;2727,51;2730,44;0,23%;5408708;12,49
12.11.1996;2733,08;2765,61;2726,64;2764,3;1,24%;8406387;38,97
13.11.1996;2769,06;2778,83;2763,05;2770,61;0,23%;11609401;15,78
14.11.1996;2783,76;2789,94;2767,77;2784,39;0,50%;10493507;22,17
15.11.1996;2791,32;2803,31;2787,73;2800,6;0,58%;8985630;15,58
18.11.1996;2797,2;2797,2;2768,68;2768,68;-1,14%;7991430;28,52
19.11.1996;2774,38;2782,42;2759,01;2781,54;0,46%;6925141;23,41
20.11.1996;2788,98;2794,05;2756,73;2766,08;-0,56%;7843074;37,32
21.11.1996;2768,49;2777,19;2759,34;2765,29;-0,03%;7150742;17,85
22.11.1996;2753,23;2770,17;2750,06;2769,47;0,15%;6251660;20,11
25.11.1996;2778,88;2805,75;2778,88;2800,52;1,12%;8695630;26,87
26.11.1996;2811,6;2821,95;2808,62;2808,62;0,29%;7852665;13,33
27.11.1996;2799,9;2806,23;2786,61;2793,86;-0,53%;6158260;19,62
28.11.1996;2801,43;2832,3;2800,52;2829,68;1,28%;6796395;31,78
29.11.1996;2839,01;2854,59;2837,82;2848,84;0,68%;7175274;16,77
02.12.1996;2849,43;2860,92;2845,19;2853,46;0,16%;6000996;15,73
03.12.1996;2871,72;2901,26;2871,32;2900,76;1,66%;8570610;29,94
04.12.1996;2881,48;2882,91;2858,49;2880,89;-0,68%;6600460;24,42
05.12.1996;2884,43;2916,16;2881,58;2894,43;0,47%;8716087;34,58
06.12.1996;2846,75;2850,78;2759,68;2832,53;-2,14%;13725663;91,1
09.12.1996;2851,72;2876,63;2850,77;2870,3;1,33%;6914813;25,86
10.12.1996;2884,75;2897,08;2881,9;2890,95;0,72%;7271933;15,18
11.12.1996;2874,52;2874,63;2819,68;2836,36;-1,89%;7569001;54,95
12.12.1996;2845,87;2860,57;2838,48;2846,94;0,37%;6764898;22,09
13.12.1996;2823,26;2828,79;2785,12;2815,77;-1,09%;7398554;43,67
16.12.1996;2829,04;2855,57;2829,04;2841,16;0,90%;5506194;26,53
17.12.1996;2821,32;2823,16;2795,32;2808,5;-1,15%;6774588;27,84
18.12.1996;2825,51;2829,1;2809,5;2814,23;0,20%;5420959;19,6
19.12.1996;2816,61;2831,2;2802,65;2824,83;0,38%;5830303;28,55
20.12.1996;2847,85;2864,6;2832,44;2835,54;0,38%;10349176;32,16
23.12.1996;2842,09;2845,39;2840,7;2844,09;0,30%;2896990;4,69
24.12.1996;2842,09;2845,39;2840,7;2844,09;0,00%;0;4,69
25.12.1996;2842,09;2845,39;2840,7;2844,09;0,00%;0;4,69
26.12.1996;2842,09;2845,39;2840,7;2844,09;0,00%;0;4,69
27.12.1996;2857,4;2860,43;2853,93;2859,22;0,53%;2602276;6,5
30.12.1996;2866,47;2884,98;2854,97;2880,07;0,73%;5119506;30,01
31.12.1996;2866,47;2884,98;2854,97;2880,07;0,00%;0;30,01
01.01.1997;2866,47;2884,98;2854,97;2880,07;0,00%;0;30,01
02.01.1997;2836,82;2850,94;2815,5;2820,81;-2,06%;5064285;35,44
03.01.1997;2836,62;2863,28;2833,61;2863,26;1,50%;5384333;29,67
06.01.1997;2884,06;2904,48;2877,35;2890,2;0,94%;6576880;27,13
07.01.1997;2883,13;2885,22;2869,06;2876,34;-0,48%;8276066;16,16
08.01.1997;2888,73;2909,24;2887,28;2904,08;0,96%;11837324;21,96
09.01.1997;2910,62;2937,78;2884,3;2936,69;1,12%;11923736;53,48
10.01.1997;2947,99;2948,61;2892,85;2915,81;-0,71%;11784225;55,76
13.01.1997;2938,84;2960,75;2937,14;2956,78;1,41%;7732729;23,61
14.01.1997;2953,7;2984,32;2946,62;2978,84;0,75%;9184884;37,7
15.01.1997;2994,02;2996,81;2970,23;2976,56;-0,08%;9353114;26,58
16.01.1997;2979,63;2998,79;2970,39;2996,12;0,66%;9034604;28,4
17.01.1997;3003,29;3011,35;2995,66;3006,87;0,36%;8709928;15,69
20.01.1997;3024,79;3033,12;2999,19;2999,19;-0,26%;9587653;33,93
21.01.1997;3016,89;3023,35;2973,04;3000,66;0,05%;7367686;50,31
22.01.1997;3023;3043,06;3011,76;3026,63;0,87%;11794621;31,3
23.01.1997;3019,16;3040,52;3008,86;3037,28;0,35%;9216627;31,66
24.01.1997;3016,16;3017,1;2982,59;2982,63;-1,80%;9734049;34,51
27.01.1997;2984,52;3002,98;2983,23;2992,55;0,33%;7083494;19,75
28.01.1997;2988,56;3032,91;2981,93;3028,27;1,19%;8807123;50,98
29.01.1997;3005,48;3017,43;2978;2997,95;-1,00%;8244641;39,43
30.01.1997;3010,38;3025,14;3010,38;3018,58;0,69%;8063453;14,76
31.01.1997;3042,24;3050,88;3021,76;3037,7;0,63%;10341105;29,12
03.02.1997;3042,9;3065,58;3030,24;3064,7;0,89%;10539314;35,34
04.02.1997;3081,64;3084,26;3066,08;3067,48;0,09%;8500355;18,18
05.02.1997;3080,53;3120,31;3080,53;3114,73;1,54%;11549697;39,78
06.02.1997;3108,25;3125,7;3087,39;3124,78;0,32%;9742879;38,31
07.02.1997;3131,34;3166,41;3121,38;3161,36;1,17%;11720741;45,03
10.02.1997;3163;3194,15;3152,7;3185,72;0,77%;8213499;41,45
11.02.1997;3192,71;3197,88;3182,19;3191,45;0,18%;7158459;15,69
12.02.1997;3210,96;3239,29;3190,14;3211,01;0,61%;10372366;49,15
13.02.1997;3224,15;3259,25;3222,39;3256,86;1,43%;12634927;36,86
14.02.1997;3264,94;3271,91;3243,87;3249,17;-0,24%;9111679;28,04
17.02.1997;3234,84;3262,59;3229,38;3260,3;0,34%;6974486;33,21
18.02.1997;3264,24;3286,37;3229,83;3230,83;-0,90%;9428233;56,54
19.02.1997;3239,77;3250,24;3198,84;3209,04;-0,67%;9488698;51,4
20.02.1997;3206,89;3206,89;3175,21;3197,09;-0,37%;6902971;31,68
21.02.1997;3178,93;3205,13;3164,51;3203,79;0,21%;7428327;40,62
24.02.1997;3189,4;3189,4;3161,12;3180,63;-0,72%;5891265;28,28
25.02.1997;3199,04;3238,98;3199,04;3233,34;1,66%;8421303;39,94
26.02.1997;3237,9;3256,04;3216,94;3245,02;0,36%;7015399;39,1
27.02.1997;3255,21;3284,22;3255,21;3272,58;0,85%;8508770;29,01
28.02.1997;3265,75;3279,5;3251,12;3261,04;-0,35%;6355035;28,38
03.03.1997;3262,77;3270,76;3245,7;3258,74;-0,07%;6094420;25,06
04.03.1997;3285,27;3345,83;3285,27;3345,09;2,65%;11327196;60,56
05.03.1997;3342,51;3392,13;3332,89;3375,45;0,91%;11355182;59,24
06.03.1997;3403,08;3441,51;3389,4;3396,55;0,63%;12428767;52,11
07.03.1997;3394,85;3425,08;3363,86;3419,51;0,68%;9133853;61,22
10.03.1997;3426,8;3442,06;3410,37;3426,77;0,21%;8563453;31,69
11.03.1997;3448,25;3475,18;3429,9;3430,95;0,12%;9832343;45,28
12.03.1997;3428,61;3443,81;3375,8;3382,4;-1,42%;9862896;68,01
13.03.1997;3349,7;3370,89;3332,32;3367,82;-0,43%;8679159;38,57
14.03.1997;3351,46;3415,29;3322,24;3404,29;1,08%;9924247;93,05
17.03.1997;3400,29;3404,04;3329,5;3337,11;-1,97%;6839924;74,54
18.03.1997;3344,6;3366,23;3288,8;3289,59;-1,42%;8729293;77,43
19.03.1997;3299,88;3320,96;3293,91;3305,72;0,49%;6603028;27,05
20.03.1997;3311,43;3311,43;3219,6;3247,03;-1,78%;11966216;91,83
21.03.1997;3279,93;3313,61;3278,97;3288,52;1,28%;14288450;34,64
24.03.1997;3309,17;3328,35;3299,32;3302,57;0,43%;6322811;29,03
25.03.1997;3309,42;3378,62;3309,39;3374,93;2,19%;8964450;69,23
26.03.1997;3359,49;3442,87;3350,92;3439,22;1,90%;10517945;91,95
27.03.1997;3448,77;3466,47;3405,45;3407,83;-0,91%;9861075;61,02
28.03.1997;3448,77;3466,47;3405,45;3407,83;0,00%;0;61,02
31.03.1997;3448,77;3466,47;3405,45;3407,83;0,00%;0;61,02
01.04.1997;3329,15;3329,15;3260,27;3281,46;-3,71%;10446884;68,88
02.04.1997;3307,03;3316,31;3203,34;3210,94;-2,15%;8634404;112,97
03.04.1997;3218,69;3233,53;3178,8;3212,82;0,06%;9375403;54,73
04.04.1997;3228,66;3262,13;3209,45;3235,35;0,70%;7827966;52,68
07.04.1997;3266,34;3344,49;3266,34;3342,77;3,32%;8065275;78,15
08.04.1997;3361,48;3364,46;3314,21;3328,13;-0,44%;7127655;50,25
09.04.1997;3349,01;3376,9;3345,53;3364,76;1,10%;8127470;31,37
10.04.1997;3353,13;3358,84;3333,41;3352,58;-0,36%;6834238;25,43
11.04.1997;3365,2;3381,18;3304,83;3319,24;-0,99%;8812814;76,35
14.04.1997;3281,74;3302,94;3257,7;3297,52;-0,65%;7852785;45,24
15.04.1997;3330,38;3373,03;3325,64;3369,26;2,18%;7828303;47,39
16.04.1997;3389,76;3389,76;3328,91;3347,54;-0,64%;5939628;60,85
17.04.1997;3344,2;3389,16;3344,2;3361,8;0,43%;8309280;44,96
18.04.1997;3356,72;3369,37;3339,28;3361,2;-0,02%;7127439;30,09
21.04.1997;3317,25;3348,5;3306,15;3328,41;-0,98%;6276354;42,35
22.04.1997;3327,71;3357,75;3325,75;3348,9;0,62%;6632214;32
23.04.1997;3389,74;3406,87;3365,19;3366,87;0,54%;7963724;41,68
24.04.1997;3378,68;3412;3378,68;3396,49;0,88%;6265153;33,32
25.04.1997;3381,96;3392,73;3351,21;3357,57;-1,15%;5333997;41,52
28.04.1997;3374,71;3379,78;3360,73;3372,96;0,46%;5054525;19,05
29.04.1997;3382,88;3435,71;3378,02;3425,86;1,57%;7930913;57,69
30.04.1997;3448,58;3452,53;3416,11;3438,09;0,36%;8598401;36,42
01.05.1997;3448,58;3452,53;3416,11;3438,09;0,00%;0;36,42
02.05.1997;3453,34;3504,27;3448,81;3491,08;1,54%;6959458;55,46
05.05.1997;3510,69;3566,6;3507,75;3565,69;2,14%;9621183;58,85
06.05.1997;3592,1;3612,46;3537,98;3548,52;-0,48%;12326985;74,48
07.05.1997;3555,86;3561,08;3522,11;3537,45;-0,31%;10123053;38,97
08.05.1997;3555,86;3561,08;3522,11;3537,45;0,00%;0;38,97
09.05.1997;3532,89;3565,42;3530,49;3533,21;-0,12%;8170228;34,93
12.05.1997;3554,86;3593,89;3543,11;3593,14;1,70%;9834106;50,78
13.05.1997;3610,85;3611,1;3556,72;3559,29;-0,94%;10243904;54,38
14.05.1997;3570,45;3607,55;3568,29;3588,57;0,82%;8562684;39,26
15.05.1997;3574,57;3577,3;3550,62;3564,85;-0,66%;8494703;26,68
16.05.1997;3584,81;3617,86;3562,58;3569,26;0,12%;8252030;55,28
19.05.1997;3584,81;3617,86;3562,58;3569,26;0,00%;0;55,28
20.05.1997;3558,23;3561,13;3509,26;3516,2;-1,49%;7978008;51,87
21.05.1997;3541,9;3608,47;3541,9;3600,4;2,39%;15741465;66,57
22.05.1997;3601,07;3627,43;3569,32;3575,44;-0,69%;8731972;58,11
23.05.1997;3595,84;3622,27;3578,2;3621,72;1,29%;5890519;44,07
26.05.1997;3622,84;3676,87;3598,56;3669,31;1,31%;5650166;78,31
27.05.1997;3680,35;3691,56;3649,55;3665,43;-0,11%;6580035;42,01
28.05.1997;3680,67;3696,57;3623,19;3626,6;-1,06%;6908510;73,38
29.05.1997;3680,67;3696,57;3623,19;3626,6;0,00%;437402;73,38
30.05.1997;3617,97;3617,97;3544,15;3562,73;-1,76%;7381583;73,82
02.06.1997;3551,01;3618,24;3544,49;3596,4;0,95%;6555480;73,75
03.06.1997;3602,95;3655,83;3602,95;3655,59;1,65%;5969377;52,88
04.06.1997;3659,46;3669,56;3643,98;3651,59;-0,11%;6956518;25,58
05.06.1997;3650,56;3690,85;3650,53;3684,6;0,90%;7009822;40,32
06.06.1997;3690,12;3707,73;3681,22;3700,53;0,43%;6907299;26,51
09.06.1997;3717,1;3734,05;3662,13;3668,61;-0,86%;6117597;71,92
10.06.1997;3678,24;3681,44;3644,52;3671,16;0,07%;5971931;36,92
11.06.1997;3675,68;3686,13;3662,91;3671,87;0,02%;5197797;23,22
